Target,AccMeanX,AccMeanY,AccMeanZ,AccCovX,AccCovY,AccCovZ,AccSkewX,AccSkewY,AccSkewZ,AccKurtX,AccKurtY,AccKurtZ,AccSumX,AccSumY,AccSumZ,AccMinX,AccMinY,AccMinZ,AccMaxX,AccMaxY,AccMaxZ,AccVarX,AccVarY,AccVarZ,AccMedianX,AccMedianY,AccMedianZ,AccStdX,AccStdY,AccStdZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroCovX,GyroCovY,GyroCovZ,GyroSkewX,GyroSkewY,GyroSkewZ,GyroSumX,GyroSumY,GyroSumZ,GyroKurtX,GyroKurtY,GyroKurtZ,GyroMinX,GyroMinY,GyroMinZ,GyroMaxX,GyroMaxY,GyroMaxZ,GyroVarX,GyroVarY,GyroVarZ,GyroMedianX,GyroMedianY,GyroMedianZ,GyroStdX,GyroStdY,GyroStdZ,Behavior_Name,AccTotalMagnitude
1,0.3082449776785714,-0.1589704241071428,-0.9585832868303572,0.0151656656474857,0.0042736242105672,0.0017102462249798,0.169246121215532,-0.5778557731322915,0.8501809342959978,-1.3237202695265302,-1.3542733160762237,0.8238355289987335,4.3154296875,-2.2255859375,-13.420166015625,0.158935546875,-0.257568359375,-1.01318359375,0.51220703125,-0.086669921875,-0.862548828125,0.0151656656474857,0.0042736242105672,0.0017102462249797,0.3145751953125,-0.1409912109375,-0.9697265625,0.1231489571514341,0.0653729623817619,0.0413551233220235,-0.2115594329334786,4.349509269356598,-0.019629225736096,1.7751290141011025,2.154269103660161,1.015412534554776,1.6618986592812286,2.2077602795417377,-1.105366454280838,-2.961832061068701,60.89312977099237,-0.2748091603053445,2.9570156994864245,6.184846387590646,0.2392189395887919,-1.5038167938931295,2.6946564885496183,-2.221374045801527,3.35114503816794,8.725190839694656,0.8778625954198473,1.7751290141011025,2.154269103660165,1.015412534554776,-0.8740458015267176,4.026717557251908,0.3931297709923664,1.3323396766970137,1.4677428601973048,1.0076768006433292,Sudden Acceleration,1.0193961348736607
1,0.3378731863839285,-0.1740199497767857,-0.9508231026785714,0.0181608701145256,0.00510088460786,0.0023711618486342,0.174542178621615,-0.4399257214368371,0.6847421311354659,-0.980119622086938,-1.431499244585965,-0.2665393940244924,4.730224609375,-2.436279296875,-13.3115234375,0.158935546875,-0.29736328125,-1.01318359375,0.577392578125,-0.095458984375,-0.86083984375,0.0181608701145255,0.00510088460786,0.0023711618486341,0.3348388671875,-0.151123046875,-0.9600830078125,0.1347622725933545,0.0714204775107253,0.0486945771994598,-0.0539803707742638,4.114503816793894,0.0070883315158123,1.8810761815540096,3.258918926187725,1.0739777965755477,1.248016420576486,0.7127408567769217,-1.0092026475009834,-0.7557251908396939,57.60305343511451,0.0992366412213731,1.4678116403285826,3.672468150632097,0.1216702920029793,-1.5038167938931295,0.4045801526717557,-2.221374045801527,3.35114503816794,8.725190839694656,1.1984732824427482,1.8810761815540096,3.258918926187733,1.0739777965755477,-0.4847328244274809,4.026717557251908,0.3931297709923664,1.3715233069671144,1.8052476079994493,1.0363290001614098,Sudden Acceleration,1.0239657248096
1,0.3501150948660714,-0.1720145089285714,-0.95361328125,0.0159850621616447,0.0054743813944386,0.0028549157656155,0.0604802691984695,-0.3465554902773045,0.2301244759477212,-0.600516431689357,-1.3899972397778289,0.0259713828336183,4.901611328125,-2.408203125,-13.3505859375,0.158935546875,-0.29736328125,-1.05224609375,0.577392578125,-0.072509765625,-0.86083984375,0.0159850621616447,0.0054743813944386,0.0028549157656156,0.3470458984375,-0.151123046875,-0.9600830078125,0.1264320456278578,0.0739890626676584,0.0534314117875955,-0.0059978189749181,3.842966194111233,0.0512540894220282,1.8250073159752087,4.045628632773892,1.1797629559997724,1.2040821039353486,0.5635793545464507,-0.8477182509588613,-0.0839694656488541,53.80152671755726,0.717557251908396,1.53415797524822,2.252545502026252,-0.0440546318488312,-1.5038167938931295,0.4045801526717557,-2.221374045801527,3.35114503816794,8.725190839694656,1.4503816793893132,1.8250073159752085,4.045628632773903,1.1797629559997722,-0.183206106870229,3.847328244274809,0.3931297709923664,1.350928316371823,2.0113748116086927,1.0861689352949533,Sudden Acceleration,1.0303144476864368
1,0.3620954241071428,-0.1698172433035714,-0.9575020926339286,0.017288435946454,0.005691681589399,0.0027149132974854,-0.1560963911600328,-0.3847141427172701,0.4616947317810764,-0.9137699881795168,-1.4670765749146752,0.5185722787687473,5.0693359375,-2.37744140625,-13.405029296875,0.158935546875,-0.29736328125,-1.05224609375,0.577392578125,-0.072509765625,-0.86083984375,0.017288435946454,0.005691681589399,0.0027149132974855,0.365478515625,-0.151123046875,-0.968017578125,0.1314854970955126,0.075443234218842,0.0521048298863504,-0.1226826608505997,3.7044711014176666,0.0588876772082878,1.8165111795145013,4.276426679200404,1.1894001924885909,1.4763114756822109,0.6929172735746647,-0.8541930053059797,-1.717557251908396,51.86259541984733,0.8244274809160297,2.2140430239436006,1.895051161158248,-0.0655338101787346,-1.5038167938931295,0.4045801526717557,-2.221374045801527,3.35114503816794,8.725190839694656,1.4503816793893132,1.816511179514501,4.2764266792004095,1.1894001924885909,-0.5381679389312977,3.690839694656488,0.4465648854961832,1.3477800931585615,2.0679522913259896,1.0905962554898998,Sudden Acceleration,1.0376710700799692
1,0.3603166852678571,-0.1717006138392857,-0.9513985770089286,0.0168801624696333,0.0059725177157056,0.0035090305648006,-0.1481716080048252,-0.349212777042528,0.4652428302769485,-0.8345073525651681,-1.6077145065136165,-0.3327025212930686,5.04443359375,-2.40380859375,-13.319580078125,0.158935546875,-0.29736328125,-1.05224609375,0.577392578125,-0.072509765625,-0.851318359375,0.0168801624696333,0.0059725177157056,0.0035090305648007,0.365478515625,-0.151123046875,-0.968017578125,0.1299236794030762,0.0772820659383897,0.0592370708661453,-0.020174482006543,3.987459105779717,0.2159214830970555,2.064866285745022,5.922011063931693,1.4295153014341877,1.1704804900130237,0.7105660307237861,-0.7560594258751977,-0.282442748091602,55.82442748091603,3.022900763358777,0.7088612957844942,0.4551200316771214,-0.0910123151412873,-1.5038167938931295,0.4045801526717557,-2.221374045801527,3.35114503816794,8.725190839694656,1.946564885496183,2.064866285745022,5.922011063931698,1.4295153014341877,-0.5381679389312977,3.690839694656488,0.6946564885496184,1.4369642604271766,2.433518248119725,1.1956233944826389,Sudden Acceleration,1.0317308112147363
1,0.3411690848214285,-0.1582380022321428,-0.9561244419642856,0.0193030991397061,0.0061262374395852,0.0038094559868614,0.0777018283991592,-0.6159544989268224,0.5752375689976644,-1.1207864447306786,-1.1574189865598254,-0.5298437996260279,4.7763671875,-2.21533203125,-13.3857421875,0.157958984375,-0.29736328125,-1.05224609375,0.577392578125,-0.0654296875,-0.851318359375,0.0193030991397061,0.0061262374395852,0.0038094559868613,0.3470458984375,-0.1265869140625,-0.970703125,0.1389355934946337,0.0782702845247495,0.0617207905560301,-0.3031624863685932,4.112868047982552,0.2818974918211558,1.1311554246115172,5.792993761090019,1.4445855700153236,0.9680098209625364,0.5664372124927846,-0.9236396493818544,-4.244274809160305,57.58015267175573,3.946564885496182,-0.3031309175823375,0.4516745901446579,0.08593709993004,-1.5038167938931295,0.4045801526717557,-2.221374045801527,1.770992366412214,8.725190839694656,1.946564885496183,1.1311554246115167,5.792993761090027,1.4445855700153238,-0.7251908396946565,3.9045801526717554,0.717557251908397,1.0635579084429378,2.406863885035884,1.201909135507058,Sudden Acceleration,1.0274286147026601
1,0.3248814174107143,-0.1540004185267857,-0.9609723772321428,0.0215219757059118,0.0065294795638912,0.0037579248239705,0.2729449711293732,-0.6697401751039781,0.8335723871981541,-1.2940449581023936,-1.2179658590670646,-0.1454492763083279,4.54833984375,-2.156005859375,-13.45361328125,0.15576171875,-0.29736328125,-1.05224609375,0.577392578125,-0.0654296875,-0.851318359375,0.0215219757059118,0.0065294795638912,0.0037579248239705,0.32666015625,-0.110595703125,-0.974609375,0.1467037003824778,0.0808051951540941,0.0613019153368847,-0.2491821155943293,4.197928026172301,0.4580152671755724,1.0323551805108826,5.723966814608387,1.1435410344564827,1.064661223290824,0.4576043596739535,-1.348199001490466,-3.4885496183206106,58.770992366412216,6.412213740458014,-0.1631773283704759,0.4522475836177684,2.062633804545867,-1.3587786259541987,0.4045801526717557,-2.221374045801527,1.770992366412214,8.725190839694656,1.946564885496183,1.0323551805108824,5.723966814608387,1.1435410344564825,-0.6793893129770993,4.095419847328245,0.7595419847328244,1.0160488081341774,2.3924813091450448,1.0693647808191935,Sudden Acceleration,1.026027277458263
1,0.3214285714285714,-0.1489083426339285,-0.974609375,0.021094649702638,0.0057592801340333,0.0034705767264732,0.3504821926921622,-0.823966552223969,0.9991464709285512,-1.1606981839201889,-0.6275761236760463,1.0271615270439596,4.5,-2.084716796875,-13.64453125,0.15576171875,-0.29736328125,-1.053466796875,0.577392578125,-0.0654296875,-0.851318359375,0.021094649702638,0.0057592801340333,0.0034705767264732,0.32666015625,-0.110595703125,-0.97900390625,0.1452399728127145,0.0758899211623873,0.0589116009498408,-0.3882224645583424,3.958015267175573,0.6597600872410032,0.8214677927398634,4.1903847274455,1.103026220327077,1.535583234096303,0.1886713681651382,-1.6679756976128306,-5.435114503816794,55.41221374045802,9.236641221374043,1.816884467453845,1.2440525279732706,3.9146897655541215,-1.3587786259541987,0.4045801526717557,-2.221374045801527,1.770992366412214,8.526717557251908,1.946564885496183,0.821467792739863,4.190384727445505,1.103026220327077,-0.6793893129770993,4.095419847328245,0.7938931297709924,0.9063486044231894,2.047042922716938,1.0502505512148408,Sudden Acceleration,1.0369925047339958
1,0.3335658482142857,-0.1544189453125,-0.9630650111607144,0.023823531119378,0.0056775235212766,0.0054517290094396,0.1979127119831946,-0.6102785727799035,0.9800591556702868,-1.56917304389237,-0.8362048650767024,0.2079049338165663,4.669921875,-2.161865234375,-13.48291015625,0.15576171875,-0.29736328125,-1.053466796875,0.577392578125,-0.0654296875,-0.808349609375,0.023823531119378,0.0056775235212766,0.0054517290094396,0.3267822265625,-0.1361083984375,-0.97900390625,0.1543487321599308,0.0753493432040161,0.0738358247021027,-0.3386041439476553,3.845147219193021,0.7317339149400217,0.781580839765095,4.332546772614362,0.9762373283147132,1.5017029132803377,0.3402371538232062,-2.0629489439388164,-4.740458015267175,53.832061068702295,10.244274809160304,1.872344490382484,1.0157349655663002,6.478884620756913,-1.3587786259541987,0.4045801526717557,-2.221374045801527,1.770992366412214,8.526717557251908,1.946564885496183,0.7815808397650946,4.332546772614367,0.9762373283147132,-0.5992366412213741,3.9045801526717554,0.7938931297709924,0.8840706079070239,2.08147706511851,0.9880472297996252,Sudden Acceleration,1.0308276293776413
1,0.3597760881696428,-0.1514369419642857,-0.9674421037946428,0.0302259610904442,0.0051395107101608,0.0061464181968142,0.1183959676697915,-0.6433170456772163,0.8064953045145041,-1.5093672039599255,-0.5033885679869193,-0.0363594608008147,5.036865234375,-2.1201171875,-13.544189453125,0.15576171875,-0.29736328125,-1.069580078125,0.6435546875,-0.0654296875,-0.808349609375,0.0302259610904442,0.0051395107101608,0.0061464181968143,0.351806640625,-0.1361083984375,-0.97900390625,0.1738561505683483,0.0716903808761036,0.0783990956377329,-0.248091603053435,4.140130861504908,1.0212649945474372,0.9727042085587626,6.337846612335274,0.3082586954447569,1.181108718243116,0.6397891400918408,0.572890870456502,-3.4732824427480917,57.96183206106871,14.29770992366412,0.1532251783592478,0.4119970152801629,-0.7490107550496403,-1.3587786259541987,0.4045801526717557,0.1984732824427481,1.770992366412214,9.213740458015268,1.946564885496183,0.9727042085587624,6.337846612335279,0.3082586954447569,-0.5992366412213741,3.9045801526717554,0.8129770992366412,0.9862576785803812,2.517508016339825,0.5552104965188941,Sudden Acceleration,1.0432239477718817
